Symbol,Date,Open,High,Low,Close,Volume
GOOGL,2024-01-12,142.67,143.2,141.82001,142.64999,18768600
GOOGL,2024-01-16,142.0,144.35001,141.45,142.49001,22670500
GOOGL,2024-01-17,141.35001,141.84,138.89999,141.47,20968600
GOOGL,2024-01-18,142.050003,144.21001,141.99001,143.48,25746400
GOOGL,2024-01-19,144.74001,146.45,144.38,146.38,33300700
GOOGL,2024-01-22,147.10001,148.39,145.84,145.99001,32200400
GOOGL,2024-01-23,145.89,147.17999,145.5,147.039993,21636100
GOOGL,2024-01-24,148.53999,149.85001,148.10001,148.7,25233500
GOOGL,2024-01-25,150.070007,153.050003,149.53999,151.87,29149100
GOOGL,2024-01-26,151.10001,152.53999,151.0099945,152.19,26115500
GOOGL,2024-01-29,152.059998,153.78,151.42999,153.50999,27784300
GOOGL,2024-01-30,152.8,153.62,151.19,151.46001,36331800
GOOGL,2024-01-31,143.62,144.0,139.87,140.10001,71910000
GOOGL,2024-02-01,142.12,143.059998,140.78999,141.16,40466500
GOOGL,2024-02-02,139.25999,142.62,136.5,142.38,62470600
GOOGL,2024-02-05,142.82001,145.47,142.78,143.67999,38505400
GOOGL,2024-02-06,144.64999,145.36,143.19,144.10001,29128200
GOOGL,2024-02-07,144.75999,145.62,143.92999,145.53999,25208900
GOOGL,2024-02-08,145.83,146.33,145.10001,145.91,22563800
GOOGL,2024-02-09,146.67999,149.44,146.17999,149.0,26829500
GOOGL,2024-02-12,148.42,149.34,147.37,147.53,21564100
GOOGL,2024-02-13,144.92,146.67,143.69,145.14,27837700
GOOGL,2024-02-14,146.080002,146.52,144.089996,145.94,22704200
GOOGL,2024-02-15,143.14,143.52,140.46001,142.77,37590700
GOOGL,2024-02-16,142.99001,143.19,140.14,140.52,31451100
GOOGL,2024-02-20,139.66,142.080002,139.49001,141.12,25144700
GOOGL,2024-02-21,141.45,142.69,140.67999,142.55,23315700
GOOGL,2024-02-22,144.92999,145.0,142.8,144.089996,27191900
GOOGL,2024-02-23,143.67,144.67999,143.42999,143.96001,19493800
GOOGL,2024-02-26,142.14,142.44,137.39,137.57001,53641800
GOOGL,2024-02-27,138.020004,139.25,137.089996,138.88,33099200
GOOGL,2024-02-28,137.89999,138.0099945,135.41,136.38,37328600
GOOGL,2024-02-29,137.28,138.86,136.39999,138.46001,42133000
GOOGL,2024-03-01,138.42999,138.87,136.92,137.14,31119500
GOOGL,2024-03-04,135.66,135.66,131.91,133.35001,55999400
GOOGL,2024-03-05,131.88,133.24001,130.67,132.67,40194800
GOOGL,2024-03-06,133.12,133.58,130.85001,131.39999,35318600
GOOGL,2024-03-07,132.78999,134.94,131.61,134.38,37738200
GOOGL,2024-03-08,134.21001,138.089996,134.0,135.41,39343100
GOOGL,2024-03-11,136.13,139.10001,136.13,137.67,32437800
GOOGL,2024-03-12,137.029999,139.38,137.029999,138.5,27563400
GOOGL,2024-03-13,139.0,141.089996,138.99001,139.78999,23347200
GOOGL,2024-03-14,141.19,143.59,140.46001,143.10001,42753400
GOOGL,2024-03-15,142.5,143.17999,140.029999,141.17999,49460600
GOOGL,2024-03-18,148.61,152.14999,147.17,147.67999,69273700
GOOGL,2024-03-19,148.16,148.78999,146.080002,147.029999,24070400
GOOGL,2024-03-20,148.0,148.86,146.74001,148.74001,21311500
GOOGL,2024-03-21,149.47,150.37,146.89999,147.60001,24755600
GOOGL,2024-03-22,149.12,151.58,148.98,150.77,29175700
GOOGL,2024-03-25,149.94,150.38,147.82001,150.070007,19229300
GOOGL,2024-03-26,150.22,152.25999,149.98,150.67,22149100
GOOGL,2024-03-27,151.17999,151.64,148.89999,150.87,22879200
GOOGL,2024-03-28,150.85001,151.42999,150.17,150.92999,24485400
GOOGL,2024-04-01,150.69,155.74001,150.61,155.49001,31730800
GOOGL,2024-04-02,153.5,154.7,152.14999,154.56,24586000
GOOGL,2024-04-03,153.60001,155.080002,152.73,154.92,24705000
GOOGL,2024-04-04,153.5,154.77,150.45,150.53,34724700
GOOGL,2024-04-05,150.029999,153.42,149.60001,152.5,23449300
GOOGL,2024-04-08,152.78,155.27,152.61,154.85001,20702000
GOOGL,2024-04-09,156.089996,158.56,155.19,156.60001,31113000
GOOGL,2024-04-10,156.21001,156.61,154.67999,156.14,22838600
GOOGL,2024-04-11,156.91,159.67999,156.46001,159.41,27166400
GOOGL,2024-04-12,157.96001,160.22,157.14,157.73,25329200
GOOGL,2024-04-15,158.86,159.24001,154.59,154.86,27136500
GOOGL,2024-04-16,154.19,155.64999,153.42999,154.39999,20779500
GOOGL,2024-04-17,155.62,157.080002,154.58,155.47,21763100
GOOGL,2024-04-18,155.34,156.94,154.62,156.0099945,19883000
GOOGL,2024-04-19,156.2,156.36,152.3,154.089996,32239100
GOOGL,2024-04-22,154.31,157.64,154.059998,156.28,26446200
GOOGL,2024-04-23,156.96001,158.97,156.28,158.25999,21151600
GOOGL,2024-04-24,157.49001,159.57001,157.17,159.13,22779100
GOOGL,2024-04-25,151.33,156.49001,150.87,156.0,57109700
GOOGL,2024-04-26,174.37,174.71001,169.64999,171.95,64665300
GOOGL,2024-04-29,169.059998,169.55,165.21001,166.14999,45610000
GOOGL,2024-04-30,165.61,168.10001,162.60001,162.78,33562900
GOOGL,2024-05-01,164.3,167.12,163.089996,163.86,33493200
GOOGL,2024-05-02,164.78999,166.73,163.89,166.62,24294500
GOOGL,2024-05-03,167.56,167.96001,163.050003,167.24001,34662400
GOOGL,2024-05-06,167.46001,168.14,166.029999,168.10001,21871300
GOOGL,2024-05-07,168.5,171.75999,168.39,171.25,28039700
GOOGL,2024-05-08,169.0,170.14999,168.74001,169.38,19569100
GOOGL,2024-05-09,169.39,170.69,168.17999,169.96001,15346700
GOOGL,2024-05-10,168.029999,169.85001,166.19,168.64999,29799900
GOOGL,2024-05-13,164.25999,169.28,164.0,169.14,31327600
GOOGL,2024-05-14,169.77,171.25,168.8,170.34,25127100
GOOGL,2024-05-15,170.63,172.64999,170.50999,172.50999,26948400
GOOGL,2024-05-16,173.28999,175.12,172.69,174.17999,27867900
GOOGL,2024-05-17,174.17999,176.27,173.69,176.059998,24479300
GOOGL,2024-05-20,176.19,178.77,176.080002,176.92,22554400
GOOGL,2024-05-21,176.89999,178.14999,175.81,177.85001,16989400
GOOGL,2024-05-22,176.64,177.14999,175.21001,176.38,17880000
GOOGL,2024-05-23,177.070007,178.25,172.95,173.55,21024900
GOOGL,2024-05-24,174.98,175.77,173.64999,174.99001,16572500
GOOGL,2024-05-28,174.45,177.27,174.37,176.39999,20572200
GOOGL,2024-05-29,175.42999,176.84,174.72,175.89999,23388700
GOOGL,2024-05-30,175.2,175.22,171.78999,172.11,22958700
GOOGL,2024-05-31,171.86,173.059998,169.44,172.5,37638900
GOOGL,2024-06-03,172.53999,174.53,171.16,173.17,27459100
GOOGL,2024-06-04,173.28,173.85001,171.89,173.78999,26879600
GOOGL,2024-06-05,175.2,176.64999,173.92999,175.41,22068500
GOOGL,2024-06-06,175.89999,177.14999,175.75,176.73,23251000
GOOGL,2024-06-07,177.050003,177.87,174.3,174.46001,19661400
GOOGL,2024-06-10,174.97,177.059998,172.75999,175.0099945,23779200
GOOGL,2024-06-11,176.22,176.84,173.77,176.62,21540600
GOOGL,2024-06-12,178.25,180.41,176.11,177.78999,27864700
GOOGL,2024-06-13,176.11,176.74001,174.88,175.16,20913300
GOOGL,2024-06-14,174.22,177.059998,174.14999,176.78999,18063600
GOOGL,2024-06-17,175.46001,178.36,174.81,177.24001,19618500
GOOGL,2024-06-18,177.14,177.39,174.10001,175.089996,21869900
GOOGL,2024-06-20,175.37,177.28999,174.99001,176.3,20160100
GOOGL,2024-06-21,177.0,180.85001,176.61,179.63,58582700
GOOGL,2024-06-24,180.16,180.89,178.67,179.22,18298000
GOOGL,2024-06-25,179.62,184.28999,179.42,184.029999,23235600
GOOGL,2024-06-26,182.63,184.50999,182.48,183.88,19839000
GOOGL,2024-06-27,184.17999,186.050003,184.020004,185.41,18848900
GOOGL,2024-06-28,184.32001,185.13,181.96001,182.14999,29156600
GOOGL,2024-07-01,183.029999,183.88,181.3,182.99001,16006100
GOOGL,2024-07-02,182.050003,185.57001,181.56,185.24001,17372500
GOOGL,2024-07-03,184.85001,186.089996,184.0,185.82001,10242100
GOOGL,2024-07-05,185.86,190.86,185.8,190.60001,20967500
GOOGL,2024-07-08,189.89999,190.17,187.78,189.029999,21035900
GOOGL,2024-07-09,190.31,191.36,188.72,188.98,15121400
GOOGL,2024-07-10,189.14999,191.75,189.029999,191.17999,15952500
GOOGL,2024-07-11,189.85001,190.86,185.080002,185.57001,25625800
GOOGL,2024-07-12,185.080002,187.11,184.49001,185.070007,22898400
GOOGL,2024-07-15,184.92,188.24001,184.92,186.53,16474000
GOOGL,2024-07-16,187.36,188.67999,183.37,183.92,18290700
GOOGL,2024-07-17,182.97,183.55,179.89999,181.020004,20734100
GOOGL,2024-07-18,181.92999,182.5,176.47,177.69,25315700
GOOGL,2024-07-19,178.88,180.28999,177.13,177.66,18881900
GOOGL,2024-07-22,180.59,182.7,180.23,181.67,24100300
GOOGL,2024-07-23,182.050003,183.61,181.53999,181.78999,36352700
GOOGL,2024-07-24,173.60001,176.19,171.82001,172.63,49585200
GOOGL,2024-07-25,172.52,173.42,167.19,167.28,44852000
GOOGL,2024-07-26,167.14999,168.089996,164.059998,167.0,41336900
GOOGL,2024-07-29,168.83,170.42999,167.99001,169.53,20293800
GOOGL,2024-07-30,170.24001,171.23,168.44,170.28999,18959700
GOOGL,2024-07-31,173.24001,174.25,170.0099945,171.53999,25729100
GOOGL,2024-08-01,170.25,174.050003,168.88,170.75999,24531400
GOOGL,2024-08-02,166.44,168.50999,164.67,166.66,29130100
GOOGL,2024-08-05,155.5,164.42999,154.92999,159.25,53630700
GOOGL,2024-08-06,159.33,160.57001,156.41,158.28999,49004600
GOOGL,2024-08-07,161.25,162.98,158.47,158.94,25138600
GOOGL,2024-08-08,160.50999,163.69,160.21001,162.029999,25578800
GOOGL,2024-08-09,160.0099945,163.78999,159.059998,163.67,28602300
GOOGL,2024-08-12,164.35001,164.89999,161.84,162.28999,15895300
GOOGL,2024-08-13,163.41,164.73,162.97,164.16,18551700
GOOGL,2024-08-14,162.39999,163.22,157.71001,160.37,40591100
GOOGL,2024-08-15,160.5,161.64,159.61,161.3,31524300
GOOGL,2024-08-16,161.47,165.059998,161.13,162.96001,24208600
GOOGL,2024-08-19,165.28,166.69,164.25999,166.67,22416200
GOOGL,2024-08-20,166.89999,168.64,166.82001,167.17999,18341500
GOOGL,2024-08-21,165.14999,166.85001,164.67,165.85001,22902000
GOOGL,2024-08-22,167.25999,167.59,163.31,163.8,22493300
GOOGL,2024-08-23,164.72,166.17999,163.83,165.62,13955700
GOOGL,2024-08-26,166.38,167.55,164.46001,166.16,14190400
GOOGL,2024-08-27,165.84,166.44,164.46001,164.67999,11821900
GOOGL,2024-08-28,165.039993,165.60001,161.53,162.85001,16407400
GOOGL,2024-08-29,164.31,165.97,160.25,161.78,19699800
GOOGL,2024-08-30,162.62,163.66,161.69,163.38,22123800
GOOGL,2024-09-03,161.72,161.85001,156.48,157.36,38945300
GOOGL,2024-09-04,156.66,159.0,155.96001,156.45,19353800
GOOGL,2024-09-05,156.3,159.45,155.98,157.24001,18688700
GOOGL,2024-09-06,157.3,157.83,150.55,150.92,37912100
GOOGL,2024-09-09,152.50999,153.39999,147.22,148.71001,39260500
GOOGL,2024-09-10,150.45,151.27,148.34,148.66,31118800
GOOGL,2024-09-11,149.92,151.5,147.52,151.16,29607700
GOOGL,2024-09-12,153.8,154.82001,152.64999,154.69,29695000
GOOGL,2024-09-13,155.42999,158.38,155.21001,157.46001,29591200
GOOGL,2024-09-16,157.31,158.25,156.60001,158.059998,18379800
GOOGL,2024-09-17,159.020004,160.55,158.38,159.32001,20715600
GOOGL,2024-09-18,159.86,160.5,158.60001,159.81,23677300
GOOGL,2024-09-19,163.71001,163.78999,161.34,162.14,26587700
GOOGL,2024-09-20,163.5,163.73,162.059998,163.59,40896400
GOOGL,2024-09-23,164.35001,165.49001,161.67,161.85001,24150900
GOOGL,2024-09-24,163.029999,163.22,160.69,162.28999,23332100
GOOGL,2024-09-25,161.47,162.81,161.3,161.49001,18869200
GOOGL,2024-09-26,163.64,164.080002,162.28,162.73,20319300
GOOGL,2024-09-27,162.81,165.7,162.63,163.95,21101300
GOOGL,2024-09-30,163.32001,166.14999,163.25999,165.85001,20413900
GOOGL,2024-10-01,167.69,169.16,164.58,166.99001,28338100
GOOGL,2024-10-02,166.42,167.52,164.73,165.86,17760200
GOOGL,2024-10-03,164.41,166.64,163.92,165.86,15073100
GOOGL,2024-10-04,168.059998,168.23,165.48,167.059998,19047400
GOOGL,2024-10-07,167.72,168.48,162.75,162.98,22463100
GOOGL,2024-10-08,163.94,164.73,162.87,164.38,23072700
GOOGL,2024-10-09,163.45,164.84,159.74001,161.86,31181800
GOOGL,2024-10-10,160.87,163.070007,160.39999,162.080002,14144100
GOOGL,2024-10-11,162.13,163.89999,161.24001,163.24001,15344300
GOOGL,2024-10-14,163.64,166.23,163.39999,164.96001,19016100
GOOGL,2024-10-15,165.78999,167.67999,164.63,165.46001,20247200
GOOGL,2024-10-16,164.53,165.8,163.74001,165.16,16406000
GOOGL,2024-10-17,165.73,166.37,162.75999,162.92999,21453400
GOOGL,2024-10-18,163.19,164.71001,163.080002,163.42,19757700
GOOGL,2024-10-21,162.95,164.5,162.62,164.070007,20946500
GOOGL,2024-10-22,162.98,165.77,162.98,165.14,16568100
GOOGL,2024-10-23,164.75999,165.82001,161.92999,162.78,18280500
GOOGL,2024-10-24,162.83,163.33,161.0099945,162.72,22412500
GOOGL,2024-10-25,163.67,165.59,163.42,165.27,19828900
GOOGL,2024-10-28,168.75,168.75,163.95,166.72,32138600
GOOGL,2024-10-29,167.73,170.38,167.089996,169.67999,42169000
GOOGL,2024-10-30,180.67999,182.020004,174.059998,174.46001,68890800
GOOGL,2024-10-31,173.13,176.82001,171.0,171.11,44769000
GOOGL,2024-11-01,170.070007,172.32001,168.88,171.28999,31796500
GOOGL,2024-11-04,169.92999,170.73,168.0099945,169.24001,21492700
GOOGL,2024-11-05,169.42999,170.53,168.84,169.74001,18242100
GOOGL,2024-11-06,173.8,176.94,173.5,176.50999,33695500
GOOGL,2024-11-07,177.41,181.080002,177.19,180.75,25352900
GOOGL,2024-11-08,180.64999,180.89999,178.080002,178.35001,22006200
GOOGL,2024-11-11,178.58,180.55,178.47,180.35001,17450400
GOOGL,2024-11-12,179.82001,182.49001,179.39,181.62,25134900
GOOGL,2024-11-13,180.46001,180.96001,178.53999,178.88,23184000
GOOGL,2024-11-14,178.28,178.82001,174.32001,175.58,31007500
GOOGL,2024-11-15,173.73,174.14,171.22,172.49001,32504600
