Symbol,Date,Open,High,Low,Close,Volume
META,2023-11-16,329.37,334.57999,326.38,334.19,18932600
META,2023-11-17,330.26001,335.5,329.35001,335.040009,14494400
META,2023-11-20,334.89001,341.87,334.19,339.97,16960500
META,2023-11-21,338.32999,339.89999,335.89999,336.98001,12027900
META,2023-11-22,339.20999,342.92001,338.57999,341.48999,10702700
META,2023-11-24,340.13,341.85999,336.76999,338.23001,5467500
META,2023-11-27,336.17999,339.89999,334.20001,334.70001,15684500
META,2023-11-28,333.39999,339.38,333.39999,338.98999,12637200
META,2023-11-29,339.69,339.89999,330.78,332.20001,16024500
META,2023-11-30,331.89001,333.5,322.39999,327.14999,23146400
META,2023-12-01,325.48001,326.85999,320.76001,324.82001,15264700
META,2023-12-04,317.29001,320.85999,313.66,320.019989,19037100
META,2023-12-05,318.98001,321.88,315.39001,318.29001,16952100
META,2023-12-06,321.92999,322.25,317.040009,317.45001,11294300
META,2023-12-07,317.76999,328.23999,317.76999,326.59,15905100
META,2023-12-08,323.089996,333.17001,323.0,332.75,14077500
META,2023-12-11,329.39999,329.89001,320.0,325.28,25802500
META,2023-12-12,324.60001,334.47,324.56,334.22,18485500
META,2023-12-13,333.92999,338.37,332.64001,334.73999,16353300
META,2023-12-14,333.85001,334.70001,328.64001,333.17001,19607300
META,2023-12-15,331.98999,338.66,331.22,334.92001,30001600
META,2023-12-18,337.48001,347.56,337.019989,344.62,18993900
META,2023-12-19,345.57999,353.60001,345.12,350.35999,17729400
META,2023-12-20,348.64999,354.95999,347.79001,349.28,16369900
META,2023-12-21,352.98001,356.41,349.20999,354.089996,15289600
META,2023-12-22,355.57999,357.20001,351.22,353.39001,11764200
META,2023-12-26,354.98999,356.98001,353.45001,354.82999,9898600
META,2023-12-27,356.070007,359.0,355.31,357.82999,13207900
META,2023-12-28,359.70001,361.89999,357.81,358.32001,11798800
META,2023-12-29,358.98999,360.0,351.82001,353.95999,14980500
META,2024-01-02,351.32001,353.16,340.01001,346.29001,19042200
META,2024-01-03,344.98001,347.95001,343.17999,344.47,15451100
META,2024-01-04,344.5,348.14999,343.39999,347.12,12099900
META,2024-01-05,346.98999,353.5,346.26001,351.95001,13920700
META,2024-01-08,354.70001,358.98001,352.049988,358.66,13890200
META,2024-01-09,356.39999,360.64001,355.35999,357.42999,13463900
META,2024-01-10,360.17001,372.94,359.079987,370.47,22117200
META,2024-01-11,372.13,372.78,362.92999,369.67001,17205400
