Symbol,Date,Open,High,Low,Close,Volume
AMZN,2024-03-11,174.31,174.47,171.47,171.96001,28484800
AMZN,2024-03-12,173.5,176.75999,171.98,175.39,36610600
AMZN,2024-03-13,175.89999,177.62,175.55,176.56,30772600
AMZN,2024-03-14,177.69,179.53,176.47,178.75,43705800
AMZN,2024-03-15,176.64,177.92999,173.89999,174.42,72115500
AMZN,2024-03-18,175.8,176.69,174.28,174.48,31250700
AMZN,2024-03-19,174.22,176.089996,173.52,175.89999,26880900
AMZN,2024-03-20,176.14,178.53,174.64,178.14999,29947200
AMZN,2024-03-21,179.99001,181.42,178.14999,178.14999,32824300
AMZN,2024-03-22,177.75,179.25999,176.75,178.87,27964100
AMZN,2024-03-25,178.0099945,180.99001,177.24001,179.71001,29815500
AMZN,2024-03-26,180.14999,180.45,177.95,178.3,29659000
AMZN,2024-03-27,179.88,180.0,177.31,179.83,33272600
AMZN,2024-03-28,180.17,181.7,179.25999,180.38,38051600
AMZN,2024-04-01,180.78999,183.0,179.95,180.97,29174500
AMZN,2024-04-02,179.070007,180.78999,178.38,180.69,32611500
AMZN,2024-04-03,179.89999,182.87,179.8,182.41,31046600
AMZN,2024-04-04,184.0,185.10001,180.0,180.0,41624300
AMZN,2024-04-05,182.38,186.27,181.97,185.070007,42335200
AMZN,2024-04-08,186.89999,187.28999,184.81,185.19,39221300
AMZN,2024-04-09,187.24001,187.34,184.2,185.67,36546900
AMZN,2024-04-10,182.77,186.27,182.67,185.95,35879200
AMZN,2024-04-11,186.74001,189.77,185.50999,189.050003,40020700
AMZN,2024-04-12,187.72,188.38,185.080002,186.13,38554300
AMZN,2024-04-15,187.42999,188.69,183.0,183.62,48052400
AMZN,2024-04-16,183.27,184.83,182.25999,183.32001,32891300
AMZN,2024-04-17,184.31,184.57001,179.82001,181.28,31359700
AMZN,2024-04-18,181.47,182.39,178.64999,179.22,30723800
AMZN,2024-04-19,178.74001,179.0,173.44,174.63,55950000
AMZN,2024-04-22,176.94,178.87,174.56,177.23,37924900
AMZN,2024-04-23,178.080002,179.92999,175.98,179.53999,37046500
AMZN,2024-04-24,179.94,180.32001,176.17999,176.59,34185100
AMZN,2024-04-25,169.67999,173.92,166.32001,173.67,49249400
AMZN,2024-04-26,177.8,180.82001,176.13,179.62,43919800
AMZN,2024-04-29,182.75,183.53,179.39,180.96001,54063900
AMZN,2024-04-30,181.089996,182.99001,174.8,175.0,94639800
AMZN,2024-05-01,181.64,185.14999,176.56,179.0,94645100
AMZN,2024-05-02,180.85001,185.10001,179.91,184.72,54303500
AMZN,2024-05-03,186.99001,187.87,185.42,186.21001,39172000
AMZN,2024-05-06,186.28,188.75,184.8,188.7,34725300
AMZN,2024-05-07,188.92,189.94,187.31,188.75999,34048900
AMZN,2024-05-08,187.44,188.42999,186.39,188.0,26136400
AMZN,2024-05-09,188.88,191.7,187.44,189.5,43368400
AMZN,2024-05-10,189.16,189.89,186.92999,187.48,34141800
AMZN,2024-05-13,188.0,188.31,185.36,186.57001,24898600
AMZN,2024-05-14,183.82001,187.72,183.45,187.070007,38698200
AMZN,2024-05-15,185.97,186.72,182.73,185.99001,75459900
AMZN,2024-05-16,185.60001,187.31,183.46001,183.63,38834500
AMZN,2024-05-17,183.75999,185.3,183.35001,184.7,33175700
AMZN,2024-05-20,184.34,186.67,183.28,183.53999,30511800
AMZN,2024-05-21,182.3,183.25999,180.75,183.14999,50839100
AMZN,2024-05-22,183.88,185.22,181.97,183.13,28148800
AMZN,2024-05-23,183.66,184.75999,180.080002,181.050003,33670200
AMZN,2024-05-24,181.64999,182.44,180.3,180.75,27434100
AMZN,2024-05-28,179.92999,182.24001,179.49001,182.14999,29927000
AMZN,2024-05-29,181.7,184.080002,181.55,182.020004,32009300
AMZN,2024-05-30,181.31,181.34,178.36,179.32001,29249200
AMZN,2024-05-31,178.3,179.21001,173.87,176.44,58903900
AMZN,2024-06-03,177.7,178.7,175.92,178.34,30786600
AMZN,2024-06-04,177.64,179.82001,176.44,179.34,27198400
AMZN,2024-06-05,180.10001,181.5,178.75,181.28,32116400
AMZN,2024-06-06,181.75,185.0,181.49001,185.0,31371200
AMZN,2024-06-07,184.89999,186.28999,183.36,184.3,28021500
AMZN,2024-06-10,184.070007,187.23,183.78999,187.059998,34494500
AMZN,2024-06-11,187.059998,187.77,184.53999,187.23,27265100
AMZN,2024-06-12,188.020004,188.35001,185.42999,186.89,33984200
AMZN,2024-06-13,186.089996,187.67,182.67,183.83,39721500
AMZN,2024-06-14,183.080002,183.72,182.23,183.66,25456400
AMZN,2024-06-17,182.52,185.0,181.22,184.059998,35601900
AMZN,2024-06-18,183.74001,184.28999,181.42999,182.81,36659200
AMZN,2024-06-20,182.91,186.50999,182.72,186.10001,44726800
AMZN,2024-06-21,187.8,189.28,185.86,189.080002,72931800
AMZN,2024-06-24,189.33,191.0,185.33,185.57001,50610400
AMZN,2024-06-25,186.81,188.84,185.42,186.34,45898500
AMZN,2024-06-26,186.92,194.8,186.25999,193.61,65103900
AMZN,2024-06-27,195.0099945,199.84,194.2,197.85001,74397500
AMZN,2024-06-28,197.73,198.85001,192.5,193.25,76930200
AMZN,2024-07-01,193.49001,198.3,192.82001,197.2,41192000
AMZN,2024-07-02,197.28,200.42999,195.92999,200.0,45600000
AMZN,2024-07-03,199.94,200.029999,196.75999,197.59,31597900
AMZN,2024-07-05,198.64999,200.55,198.17,200.0,39858900
AMZN,2024-07-08,200.039993,201.2,197.96001,199.28999,34767300
AMZN,2024-07-09,199.39999,200.57001,199.050003,199.34,32700100
AMZN,2024-07-10,200.0,200.11,197.69,199.78999,32883800
AMZN,2024-07-11,200.089996,200.27,192.86,195.050003,44565000
AMZN,2024-07-12,194.8,196.47,193.83,194.49001,30598500
AMZN,2024-07-15,194.56,196.19,190.83,192.72,40683200
AMZN,2024-07-16,195.59,196.62,192.24001,193.020004,33994700
AMZN,2024-07-17,191.35001,191.58,185.99001,187.92999,48076100
AMZN,2024-07-18,189.59,189.67999,181.45,183.75,51043600
AMZN,2024-07-19,181.14,184.92999,180.11,183.13,43081800
AMZN,2024-07-22,185.0,185.059998,182.48,182.55,39931900
AMZN,2024-07-23,184.10001,189.39,183.56,186.41,47537700
AMZN,2024-07-24,183.2,185.45,180.41,180.83,41532400
AMZN,2024-07-25,182.91,183.89999,176.8,179.85001,44464200
AMZN,2024-07-26,180.39,183.19,180.24001,182.5,29506000
AMZN,2024-07-29,183.84,184.75,182.38,183.2,33270100
AMZN,2024-07-30,184.72,185.86,179.38,181.71001,39508600
AMZN,2024-07-31,185.050003,187.94,184.46001,186.98,41667300
AMZN,2024-08-01,189.28999,190.60001,181.87,184.070007,70435600
AMZN,2024-08-02,166.75,168.77,160.55,167.89999,141448400
AMZN,2024-08-05,154.21001,162.96001,151.61,161.020004,83149400
AMZN,2024-08-06,161.71001,165.080002,158.53999,161.92999,59950800
AMZN,2024-08-07,166.55,167.58,161.42999,162.77,48408200
AMZN,2024-08-08,165.17,166.69,162.55,165.8,44616200
AMZN,2024-08-09,166.39999,168.55,165.85001,166.94,36401000
AMZN,2024-08-12,168.14,168.55,166.11,166.8,30072800
AMZN,2024-08-13,167.81,171.039993,167.10001,170.23,39237900
AMZN,2024-08-14,172.11,172.28,168.86,170.10001,28843800
AMZN,2024-08-15,174.86,177.91,173.99001,177.59,51698500
AMZN,2024-08-16,177.039993,178.34,176.25999,177.059998,31489200
AMZN,2024-08-19,177.64,178.3,176.16,178.22,31129800
AMZN,2024-08-20,177.92,179.0099945,177.42999,178.88,26255200
AMZN,2024-08-21,179.92,182.39,178.89,180.11,35599100
AMZN,2024-08-22,181.38,181.47,175.67999,176.13,32047500
AMZN,2024-08-23,177.34,178.97,175.24001,177.039993,29150100
AMZN,2024-08-26,176.7,177.47,174.3,175.5,22366200
AMZN,2024-08-27,174.14999,174.89,172.25,173.12,29842000
AMZN,2024-08-28,173.69,173.69,168.92,170.8,29045000
AMZN,2024-08-29,173.22,174.28999,170.81,172.12,26407800
AMZN,2024-08-30,172.78,178.89999,172.60001,178.5,43429400
AMZN,2024-09-03,177.55,178.25999,175.25999,176.25,37817500
AMZN,2024-09-04,174.48,175.98,172.53999,173.33,30309200
AMZN,2024-09-05,175.0,179.88,175.0,177.89,40170500
AMZN,2024-09-06,177.24001,178.38,171.16,171.39,41466500
AMZN,2024-09-09,174.53,175.85001,173.50999,175.39999,29037400
AMZN,2024-09-10,177.49001,180.5,176.78999,179.55,36233800
AMZN,2024-09-11,180.10001,184.99001,175.73,184.52,42564700
AMZN,2024-09-12,184.8,187.41,183.53999,187.0,33622500
AMZN,2024-09-13,187.0,188.5,185.91,186.49001,26495400
AMZN,2024-09-16,185.28999,185.81,183.36,184.89,26065500
AMZN,2024-09-17,186.85001,189.45,186.14,186.88,26091700
AMZN,2024-09-18,186.45,188.8,185.059998,186.42999,34448100
AMZN,2024-09-19,190.039993,190.99001,188.47,189.87,39543200
AMZN,2024-09-20,190.23,191.84,187.41,191.60001,100378600
AMZN,2024-09-23,191.64,194.45,190.57001,193.88,36993100
AMZN,2024-09-24,194.27,195.37,190.13,193.96001,43478900
AMZN,2024-09-25,193.75,193.95,192.16,192.53,26391100
AMZN,2024-09-26,194.31,194.53,189.53999,191.16,36334900
AMZN,2024-09-27,190.67999,190.89999,187.34,187.97,36002300
AMZN,2024-09-30,187.14,188.49001,184.64999,186.33,41583900
AMZN,2024-10-01,184.89999,186.19,183.45,185.13,36044900
AMZN,2024-10-02,184.44,186.60001,184.039993,184.75999,23704100
AMZN,2024-10-03,183.050003,183.44,180.88,181.96001,30204300
AMZN,2024-10-04,185.75,187.60001,183.60001,186.50999,40890300
AMZN,2024-10-07,182.95,183.60001,180.25,180.8,42364200
AMZN,2024-10-08,181.92,183.089996,180.92,182.72,26372100
AMZN,2024-10-09,182.82001,185.85001,182.050003,185.17,26343100
AMZN,2024-10-10,187.13,188.13,185.83,186.64999,27785000
AMZN,2024-10-11,186.63,189.92999,186.3,188.82001,25751600
AMZN,2024-10-14,189.78,189.83,187.36,187.53999,22614400
AMZN,2024-10-15,187.63,188.41,184.58,187.69,32178900
AMZN,2024-10-16,187.050003,187.78,185.61,186.89,23456800
AMZN,2024-10-17,188.22,188.94,186.0,187.53,25039400
AMZN,2024-10-18,187.14999,190.74001,186.28,188.99001,37417700
AMZN,2024-10-21,188.050003,189.46001,186.39999,189.070007,24639400
AMZN,2024-10-22,188.35001,191.52,186.98,189.7,29650600
AMZN,2024-10-23,188.85001,189.16,183.69,184.71001,31937100
AMZN,2024-10-24,185.25,187.11,183.86,186.38,21647400
AMZN,2024-10-25,187.85001,190.45,187.53,187.83,29362100
AMZN,2024-10-28,189.57001,190.21001,188.21001,188.39,27930800
AMZN,2024-10-29,188.58,191.46001,187.82001,190.83,35690200
AMZN,2024-10-30,194.7,195.61,192.42,192.73,37707600
AMZN,2024-10-31,190.50999,190.60001,185.23,186.39999,75146800
AMZN,2024-11-01,199.0,200.5,197.020004,197.92999,99687800
AMZN,2024-11-04,196.45,197.33,194.31,195.78,38492100
AMZN,2024-11-05,196.039993,199.82001,195.99001,199.5,30564800
AMZN,2024-11-06,200.0099945,207.55,199.14,207.089996,72292200
AMZN,2024-11-07,207.44,212.25,207.19,210.050003,52878400
AMZN,2024-11-08,209.72,209.96001,207.44,208.17999,36075800
AMZN,2024-11-11,208.5,209.64999,205.59,206.84,35456000
AMZN,2024-11-12,208.37,209.53999,206.0099945,208.91,38942900
AMZN,2024-11-13,209.39999,215.089996,209.14,214.10001,46212900
AMZN,2024-11-14,214.16,215.89999,210.88,211.48,42620300
AMZN,2024-11-15,206.75999,207.34,199.61,202.61,86591100
